1;470
6;471
13;
14;
16;
20;
22;
25;
36;
42;
45;
46;
51;
54;
64;
65;
69;
71;
73;
75;
77;
79;
83;
85;
87;
89;
91;
93;
94;
95;
98;
107;
110;
111;
115;
119;
120;
121;
122;
123;
124;
127;
137;
156;
162;
164;
180;
181;
193;
198;
211;
216;
220;
221;
223;
229;
231;
232;
234;
236;
239;
244;
249;
250;
251;
261;
288;
290;
295;
304;
307;
311;
312;
314;
315;
317;
323;
324;
330;
333;
334;
335;
337;
355;
356;
374;
375;
390;
392;
401;
402;
417;
425;
427;
428;
431;
436;
437;
439;
449;
460;
468;
469;
